word,sentiment
reconsideration,Positive
reconsideration,Trust
reconstruct,Anticipation
reconstruct,Positive
reconstruction,Anticipation
reconstruction,Positive
recorder,Positive
recoup,Positive
recovery,Positive
recreation,Anticipation
recreation,Joy
recreation,Positive
recreational,Anticipation
recreational,Joy
recreational,Positive
recruits,Trust
rectify,Positive
recurrent,Anticipation
redemption,Positive
redress,Positive
redundant,Negative
referee,Trust
refine,Positive
refinement,Positive
reflex,Surprise
reflux,Disgust
reflux,Negative
reform,Positive
reformation,Positive
reformer,Positive
refractory,Negative
refreshing,Positive
refugee,Sadness
refurbish,Positive
refusal,Negative
refuse,Negative
refused,Negative
refused,Sadness
refutation,Fear
regal,Positive
regal,Trust
regatta,Anticipation
regent,Positive
regent,Trust
regiment,Fear
registry,Trust
regress,Negative
regression,Negative
regressive,Negative
regressive,Positive
regret,Negative
regret,Sadness
regrettable,Negative
regrettable,Sadness
regretted,Negative
regretted,Sadness
regretting,Negative
regretting,Sadness
regularity,Anticipation
regularity,Positive
regularity,Trust
regulate,Positive
regulatory,Fear
regulatory,Negative
regurgitation,Disgust
rehabilitate,Positive
rehabilitation,Anticipation
rehabilitation,Positive
reimburse,Positive
reimbursement,Positive
reimbursement,Trust
rein,Negative
reinforcement,Positive
reinforcement,Trust
reinforcements,Trust
reinstate,Positive
reject,Anger
reject,Fear
reject,Negative
reject,Sadness
rejected,Negative
rejection,Anger
rejection,Disgust
rejection,Fear
rejection,Negative
rejection,Sadness
rejects,Anger
rejects,Fear
rejects,Negative
rejects,Sadness
rejoice,Anticipation
rejoice,Joy
rejoice,Positive
rejoice,Surprise
rejoice,Trust
rejoicing,Anticipation
rejoicing,Joy
rejoicing,Positive
rejoicing,Surprise
rejuvenate,Positive
rejuvenated,Positive
rekindle,Anticipation
rekindle,Fear
rekindle,Joy
rekindle,Negative
rekindle,Positive
rekindle,Surprise
relapse,Fear
relapse,Negative
relapse,Sadness
related,Trust
relative,Trust
relaxation,Positive
relegation,Negative
relevant,Positive
relevant,Trust
reliability,Positive
reliability,Trust
reliable,Positive
reliable,Trust
reliance,Positive
reliance,Trust
relics,Sadness
relief,Positive
relieving,Positive
religion,Trust
relinquish,Negative
reluctant,Fear
reluctant,Negative
remains,Disgust
remains,Fear
remains,Negative
remains,Positive
remains,Trust
remake,Positive
remand,Anger
remand,Negative
remarkable,Joy
remarkable,Positive
remarkable,Surprise
remarkable,Trust
remarkably,Positive
remedial,Negative
remedy,Anticipation
remedy,Joy
remedy,Positive
remedy,Trust
remiss,Anger
remiss,Disgust
remiss,Negative
remiss,Sadness
remission,Positive
remodel,Positive
remorse,Negative
remorse,Sadness
removal,Negative
remove,Anger
remove,Fear
remove,Negative
remove,Sadness
renaissance,Positive
rencontre,Negative
rend,Negative
render,Positive
renegade,Anger
renegade,Negative
renewal,Positive
renounce,Anger
renounce,Negative
renovate,Anticipation
renovate,Positive
renovation,Anticipation
renovation,Joy
renovation,Positive
renown,Positive
renowned,Positive
renunciation,Negative
reorganize,Positive
reparation,Positive
reparation,Trust
repay,Anger
repay,Anticipation
repay,Joy
repay,Positive
repay,Trust
repellant,Disgust
repellant,Fear
repellant,Negative
repellent,Anger
repellent,Disgust
repellent,Fear
repellent,Negative
repelling,Disgust
repelling,Negative
repent,Fear
repent,Positive
replenish,Positive
replete,Positive
reporter,Positive
reporter,Trust
repose,Positive
represented,Positive
representing,Anticipation
repress,Negative
repress,Sadness
repression,Fear
repression,Negative
reprimand,Anger
reprimand,Negative
reprint,Negative
reprisal,Anger
reprisal,Fear
reprisal,Negative
reprisal,Sadness
reproach,Anger
reproach,Disgust
reproach,Negative
reproach,Sadness
reproductive,Joy
reproductive,Positive
republic,Negative
repudiation,Anger
repudiation,Disgust
repudiation,Negative
repulsion,Disgust
repulsion,Fear
repulsion,Negative
reputable,Positive
reputable,Trust
requiem,Sadness
rescind,Negative
rescission,Negative
rescue,Anticipation
rescue,Joy
rescue,Positive
rescue,Surprise
rescue,Trust
resection,Fear
resent,Anger
resent,Negative
resentful,Anger
resentful,Negative
resentment,Anger
resentment,Disgust
resentment,Negative
resentment,Sadness
reserve,Positive
resident,Positive
resign,Anger
resign,Disgust
resign,Fear
resign,Negative
resign,Sadness
resignation,Negative
resignation,Sadness
resignation,Surprise
resigned,Negative
resigned,Sadness
resilient,Positive
resist,Negative
resistance,Anger
resistance,Negative
resistant,Fear
resistant,Negative
resisting,Anger
resisting,Fear
resisting,Negative
resisting,Sadness
resistive,Positive
resolutely,Positive
resources,Joy
resources,Positive
resources,Trust
respect,Anticipation
respect,Joy
respect,Positive
respect,Trust
respectability,Positive
respectable,Positive
respectable,Trust
respectful,Positive
respectful,Trust
respecting,Positive
respects,Positive
respects,Trust
respite,Joy
respite,Positive
respite,Trust
resplendent,Joy
resplendent,Positive
responsible,Positive
responsible,Trust
responsive,Anticipation
responsive,Positive
responsive,Trust
rest,Positive
restful,Positive
restitution,Anger
restitution,Positive
restlessness,Anticipation
restorative,Anticipation
restorative,Joy
restorative,Positive
restorative,Trust
restoring,Positive
restrain,Anger
restrain,Fear
restrain,Negative
restrained,Fear
restraint,Positive
restrict,Negative
restrict,Sadness
restriction,Anger
restriction,Fear
restriction,Negative
restriction,Sadness
restrictive,Negative
result,Anticipation
resultant,Anticipation
resumption,Positive
retain,Trust
retaliate,Anger
retaliate,Negative
retaliation,Anger
retaliation,Fear
retaliation,Negative
retaliatory,Anger
retaliatory,Negative
retard,Disgust
retard,Fear
retard,Negative
retard,Sadness
retardation,Negative
retention,Positive
reticent,Fear
reticent,Negative
retirement,Anticipation
retirement,Fear
retirement,Joy
retirement,Negative
retirement,Positive
retirement,Sadness
retirement,Trust
retort,Negative
retract,Anger
retract,Negative
retraction,Negative
retrenchment,Fear
retrenchment,Negative
retribution,Anger
retribution,Fear
retribution,Negative
retribution,Sadness
retrograde,Negative
reunion,Anticipation
reunion,Positive
reunion,Trust
revel,Joy
revel,Positive
revels,Joy
revels,Positive
revenge,Anger
revenge,Anticipation
revenge,Fear
revenge,Negative
revenge,Surprise
revere,Anticipation
revere,Joy
revere,Positive
revere,Trust
reverence,Joy
reverence,Positive
reverence,Trust
reverend,Joy
reverend,Positive
reverie,Joy
reverie,Positive
reverie,Trust
reversal,Anger
reversal,Disgust
reversal,Negative
reversal,Surprise
revise,Positive
revival,Anticipation
revival,Joy
revival,Positive
revival,Trust
revive,Anticipation
revive,Negative
revive,Positive
revocation,Negative
revoke,Anger
revoke,Disgust
revoke,Fear
revoke,Negative
revoke,Sadness
revolt,Anger
revolt,Negative
revolt,Surprise
revolting,Anger
revolting,Disgust
revolting,Fear
revolting,Negative
revolution,Anger
revolution,Anticipation
revolution,Fear
revolution,Negative
revolution,Positive
revolution,Sadness
revolution,Surprise
revolutionary,Positive
revolver,Anger
revolver,Fear
revolver,Negative
revolver,Sadness
revulsion,Anger
revulsion,Disgust
revulsion,Fear
revulsion,Negative
reward,Anticipation
reward,Joy
reward,Positive
reward,Surprise
reward,Trust
rheumatism,Anger
rheumatism,Fear
rheumatism,Negative
rheumatism,Sadness
rhythm,Positive
rhythmical,Joy
rhythmical,Positive
rhythmical,Surprise
ribbon,Anger
ribbon,Anticipation
ribbon,Joy
ribbon,Positive
richness,Positive
rickety,Negative
riddle,Surprise
riddled,Negative
rider,Positive
ridicule,Anger
ridicule,Disgust
ridicule,Negative
ridicule,Sadness
ridiculous,Anger
ridiculous,Disgust
ridiculous,Negative
rife,Negative
rifle,Anger
rifle,Fear
rifle,Negative
rift,Negative
righteous,Positive
rightful,Positive
rightly,Positive
rigid,Negative
rigidity,Negative
rigor,Disgust
rigor,Fear
rigor,Negative
rigorous,Negative
ringer,Anger
ringer,Negative
riot,Anger
riot,Fear
riot,Negative
riotous,Anger
riotous,Fear
riotous,Negative
riotous,Surprise
ripe,Positive
ripen,Anticipation
ripen,Positive
rising,Anticipation
rising,Joy
rising,Positive
risk,Anticipation
risk,Fear
risk,Negative
risky,Anticipation
risky,Fear
risky,Negative
rivalry,Anger
rivalry,Negative
riveting,Positive
roadster,Joy
roadster,Positive
roadster,Trust
rob,Anger
rob,Disgust
rob,Fear
rob,Negative
rob,Sadness
robber,Disgust
robber,Fear
robber,Negative
robbery,Anger
robbery,Disgust
robbery,Fear
robbery,Negative
robbery,Sadness
robust,Positive
rock,Positive
rocket,Anger
rod,Fear
rod,Positive
rod,Trust
rogue,Disgust
rogue,Negative
rollicking,Joy
rollicking,Positive
romance,Anticipation
romance,Fear
romance,Joy
romance,Positive
romance,Sadness
romance,Surprise
romance,Trust
romantic,Anticipation
romantic,Joy
romantic,Positive
romantic,Trust
romanticism,Joy
romanticism,Positive
romp,Joy
romp,Positive
rook,Anger
rook,Disgust
rook,Negative
rooted,Positive
rooted,Trust
rosy,Positive
rot,Disgust
rot,Fear
rot,Negative
rot,Sadness
rota,Positive
rota,Trust
rotting,Disgust
rotting,Negative
roughness,Negative
roulette,Anticipation
rout,Negative
routine,Positive
routine,Trust
row,Anger
row,Negative
rowdy,Negative
royalty,Positive
rubbish,Disgust
rubbish,Negative
rubble,Fear
rubble,Negative
rubble,Sadness
rubric,Positive
rue,Negative
rue,Sadness
ruffle,Negative
rugged,Negative
ruin,Fear
ruin,Negative
ruin,Sadness
ruined,Anger
ruined,Disgust
ruined,Fear
ruined,Negative
ruined,Sadness
ruinous,Anger
ruinous,Disgust
ruinous,Fear
ruinous,Negative
ruinous,Sadness
rule,Fear
rule,Trust
rumor,Negative
rumor,Sadness
runaway,Negative
runaway,Sadness
rupture,Fear
rupture,Negative
rupture,Sadness
rupture,Surprise
ruse,Negative
rust,Negative
rusty,Negative
ruth,Positive
ruthless,Anger
ruthless,Disgust
ruthless,Fear
ruthless,Negative
saber,Anger
saber,Fear
saber,Negative
sabotage,Anger
sabotage,Disgust
sabotage,Fear
sabotage,Negative
sabotage,Sadness
sabotage,Surprise
sacrifices,Disgust
sacrifices,Fear
sacrifices,Negative
sacrifices,Sadness
sadly,Negative
sadly,Sadness
Sadness,Negative
Sadness,Sadness
Sadness,Trust
safe,Joy
safe,Positive
safe,Trust
safeguard,Positive
safeguard,Trust
safekeeping,Trust
sag,Fear
sag,Negative
sage,Positive
sage,Trust
saint,Anticipation
saint,Joy
saint,Positive
saint,Surprise
saint,Trust
saintly,Anticipation
saintly,Joy
saintly,Positive
saintly,Surprise
saintly,Trust
salary,Anticipation
salary,Joy
salary,Positive
salary,Trust
salient,Positive
saliva,Anticipation
sally,Surprise
saloon,Anger
salutary,Joy
salutary,Positive
salutary,Trust
salute,Joy
salute,Positive
salvation,Anticipation
salvation,Joy
salvation,Positive
salvation,Trust
salve,Positive
samurai,Fear
samurai,Positive
sanctification,Joy
sanctification,Positive
sanctification,Trust
sanctify,Anticipation
sanctify,Joy
sanctify,Positive
sanctify,Sadness
sanctify,Surprise
sanctify,Trust
sanctuary,Anticipation
sanctuary,Joy
sanctuary,Positive
sanctuary,Trust
sanguine,Positive
sanitary,Positive
sap,Negative
sap,Sadness
sappy,Trust
sarcasm,Anger
sarcasm,Disgust
sarcasm,Negative
sarcasm,Sadness
sarcoma,Fear
sarcoma,Negative
sarcoma,Sadness
sardonic,Negative
satanic,Anger
satanic,Negative
satin,Positive
satisfactorily,Positive
satisfied,Joy
satisfied,Positive
saturated,Disgust
saturated,Negative
savage,Anger
savage,Fear
savage,Negative
savagery,Anger
savagery,Fear
savagery,Negative
save,Joy
save,Positive
save,Trust
savings,Positive
savor,Anticipation
savor,Disgust
savor,Joy
savor,Positive
savor,Sadness
savor,Trust
savory,Positive
savvy,Positive
scab,Negative
scaffold,Fear
scaffold,Negative
scalpel,Fear
scalpel,Negative
scaly,Negative
scandal,Fear
scandal,Negative
scandalous,Anger
scandalous,Negative
scanty,Negative
scapegoat,Anger
scapegoat,Fear
scapegoat,Negative
scar,Anger
scar,Disgust
scar,Fear
scar,Negative
scar,Sadness
scarce,Fear
scarce,Negative
scarce,Sadness
scarcely,Negative
scarcely,Sadness
scarcity,Anger
scarcity,Fear
scarcity,Negative
scarcity,Sadness
scare,Anger
scare,Anticipation
scare,Fear
scare,Negative
scare,Surprise
scarecrow,Fear
scarecrow,Negative
scarecrow,Positive
scavenger,Negative
sceptical,Trust
scheme,Negative
schism,Anger
schism,Negative
schizophrenia,Anger
schizophrenia,Disgust
schizophrenia,Fear
schizophrenia,Negative
schizophrenia,Sadness
scholar,Positive
scholarship,Joy
scholarship,Positive
school,Trust
sciatica,Negative
scientific,Positive
scientific,Trust
scientist,Anticipation
scientist,Positive
scientist,Trust
scintilla,Positive
scoff,Anger
scoff,Disgust
scoff,Negative
scold,Anger
scold,Disgust
scold,Fear
scold,Negative
scold,Sadness
scolding,Anger
scolding,Negative
scorching,Anger
scorching,Negative
score,Anticipation
score,Joy
score,Positive
score,Surprise
scorn,Anger
scorn,Negative
scorpion,Anger
scorpion,Disgust
scorpion,Fear
scorpion,Negative
scorpion,Surprise
scotch,Negative
scoundrel,Anger
scoundrel,Disgust
scoundrel,Fear
scoundrel,Negative
scoundrel,Trust
scourge,Anger
scourge,Fear
scourge,Negative
scourge,Sadness
scrambling,Negative
scrapie,Anger
scrapie,Fear
scrapie,Negative
scrapie,Sadness
scream,Anger
scream,Disgust
scream,Fear
scream,Negative
scream,Surprise
screaming,Anger
screaming,Disgust
screaming,Fear
screaming,Negative
screech,Fear
screech,Negative
screech,Surprise
screwed,Anger
screwed,Negative
scribe,Positive
scrimmage,Negative
scrimmage,Surprise
script,Positive
scripture,Trust
scrub,Disgust
scrub,Negative
scrumptious,Positive
scrutinize,Anticipation
scrutinize,Negative
scrutiny,Negative
sculpture,Positive
scum,Disgust
scum,Negative
sea,Positive
seal,Positive
seal,Trust
seals,Trust
sear,Negative
seasoned,Positive
secession,Negative
secluded,Negative
secluded,Sadness
seclusion,Fear
seclusion,Negative
seclusion,Positive
secondhand,Negative
secrecy,Surprise
secrecy,Trust
secret,Trust
secretariat,Positive
secrete,Disgust
secretion,Disgust
secretion,Negative
secretive,Negative
sectarian,Anger
sectarian,Fear
sectarian,Negative
secular,Anticipation
securities,Trust
sedition,Anger
sedition,Negative
sedition,Sadness
seduce,Negative
seduction,Negative
seductive,Anticipation
seek,Anticipation
segregate,Anger
segregate,Disgust
segregate,Negative
segregate,Sadness
segregated,Negative
seize,Fear
seize,Negative
seizure,Fear
selfish,Anger
selfish,Disgust
selfish,Negative
selfishness,Negative
senate,Trust
senile,Fear
senile,Negative
senile,Sadness
seniority,Positive
seniority,Trust
sensational,Joy
sensational,Positive
sense,Positive
senseless,Anger
senseless,Disgust
senseless,Fear
senseless,Negative
senseless,Sadness
senseless,Surprise
sensibility,Positive
sensibly,Positive
sensual,Anticipation
sensual,Joy
sensual,Negative
sensual,Positive
sensual,Surprise
sensual,Trust
sensuality,Anticipation
sensuality,Joy
sensuality,Positive
sensuous,Joy
sensuous,Positive
sentence,Anger
sentence,Anticipation
sentence,Disgust
sentence,Fear
sentence,Negative
sentence,Sadness
sentimental,Positive
sentimentality,Positive
sentinel,Positive
sentinel,Trust
sentry,Trust
separatist,Anger
separatist,Disgust
separatist,Negative
sepsis,Fear
sepsis,Negative
sepsis,Sadness
septic,Disgust
septic,Negative
sequel,Anticipation
sequestration,Negative
sequestration,Sadness
serene,Negative
serene,Trust
serenity,Anticipation
serenity,Joy
serenity,Positive
serenity,Trust
serial,Anticipation
series,Trust
seriousness,Fear
seriousness,Sadness
sermon,Positive
sermon,Trust
serpent,Disgust
serpent,Fear
serpent,Negative
serum,Positive
servant,Negative
servant,Trust
serve,Negative
serve,Trust
servile,Disgust
servile,Fear
servile,Negative
servile,Sadness
servitude,Negative
setback,Negative
setback,Sadness
settlor,Fear
settlor,Positive
sever,Negative
severance,Sadness
sewage,Disgust
sewage,Negative
sewer,Disgust
sewerage,Disgust
sewerage,Negative
sex,Anticipation
sex,Joy
sex,Positive
sex,Trust
shabby,Disgust
shabby,Negative
shack,Disgust
shack,Negative
shack,Sadness
shackle,Anger
shackle,Anticipation
shackle,Disgust
shackle,Fear
shackle,Negative
shackle,Sadness
shady,Fear
shady,Negative
shaking,Fear
shaking,Negative
shaky,Anger
shaky,Anticipation
shaky,Fear
shaky,Negative
sham,Anger
sham,Disgust
sham,Negative
shambles,Negative
shame,Disgust
shame,Fear
shame,Negative
shame,Sadness
shameful,Negative
shameful,Sadness
shameless,Disgust
shameless,Negative
shanghai,Disgust
shanghai,Fear
shanghai,Negative
shank,Fear
shape,Positive
shapely,Positive
share,Anticipation
share,Joy
share,Positive
share,Trust
shark,Negative
sharpen,Anger
sharpen,Anticipation
shatter,Anger
shatter,Fear
shatter,Negative
shatter,Sadness
shatter,Surprise
shattered,Negative
shattered,Sadness
shed,Negative
shell,Anger
shell,Fear
shell,Negative
shell,Sadness
shell,Surprise
shelter,Positive
shelter,Trust
shelved,Negative
shepherd,Positive
shepherd,Trust
sheriff,Trust
shine,Positive
shining,Anticipation
shining,Joy
shining,Positive
ship,Anticipation
shipwreck,Fear
shipwreck,Negative
shipwreck,Sadness
shit,Anger
shit,Disgust
shit,Negative
shiver,Anger
shiver,Anticipation
shiver,Fear
shiver,Negative
shiver,Sadness
shock,Anger
shock,Fear
shock,Negative
shock,Surprise
shockingly,Surprise
shoddy,Anger
shoddy,Disgust
shoddy,Negative
shoot,Anger
shoot,Fear
shoot,Negative
shooter,Fear
shooting,Anger
shooting,Fear
shooting,Negative
shopkeeper,Trust
shoplifting,Anger
shoplifting,Disgust
shoplifting,Negative
shopping,Anticipation
shopping,Joy
shopping,Positive
shopping,Surprise
shopping,Trust
shortage,Anger
shortage,Fear
shortage,Negative
shortage,Sadness
shortcoming,Negative
shortly,Anticipation
shot,Anger
shot,Fear
shot,Negative
shot,Sadness
shot,Surprise
shoulder,Positive
shoulder,Trust
shout,Anger
shout,Surprise
shove,Anger
shove,Negative
show,Trust
showy,Negative
shrapnel,Fear
shrewd,Positive
shriek,Anger
shriek,Fear
shriek,Negative
shriek,Sadness
shriek,Surprise
shrill,Anger
shrill,Fear
shrill,Negative
shrill,Surprise
shrink,Fear
shrink,Negative
shrink,Sadness
shroud,Sadness
shrunk,Negative
shudder,Fear
shudder,Negative
shun,Anger
shun,Disgust
shun,Negative
shun,Sadness
sib,Trust
sick,Disgust
sick,Negative
sick,Sadness
sickening,Anger
sickening,Disgust
sickening,Fear
sickening,Negative
sickening,Sadness
sickly,Disgust
sickly,Negative
sickly,Sadness
sickness,Disgust
sickness,Fear
sickness,Negative
sickness,Sadness
signature,Trust
signify,Anticipation
silk,Positive
silly,Joy
silly,Negative
simmer,Anger
simmer,Anticipation
simmering,Anticipation
simplify,Anticipation
simplify,Joy
simplify,Positive
simplify,Surprise
simplify,Trust
sin,Anger
sin,Disgust
sin,Fear
sin,Negative
sin,Sadness
sincere,Positive
sincere,Trust
sincerity,Positive
sinful,Anger
sinful,Disgust
sinful,Fear
sinful,Negative
sinful,Sadness
sing,Anticipation
sing,Joy
sing,Positive
sing,Sadness
sing,Trust
singly,Positive
singularly,Surprise
sinister,Anger
sinister,Disgust
sinister,Fear
sinister,Negative
sinner,Anger
sinner,Disgust
sinner,Fear
sinner,Negative
sinner,Sadness
sinning,Disgust
sinning,Negative
sir,Positive
sir,Trust
siren,Fear
siren,Negative
sissy,Negative
sisterhood,Anger
sisterhood,Positive
sisterhood,Sadness
sisterhood,Surprise
sisterhood,Trust
sizzle,Anger
skeptical,Negative
sketchy,Negative
skewed,Anger
skewed,Anticipation
skewed,Negative
skid,Anger
skid,Fear
skid,Negative
skid,Sadness
skilled,Positive
skillful,Positive
skillful,Trust
skip,Negative
skirmish,Anger
skirmish,Negative
sky,Positive
slack,Negative
slag,Negative
slam,Anger
slam,Fear
slam,Negative
slam,Surprise
slander,Anger
slander,Disgust
slander,Negative
slanderous,Negative
slap,Anger
slap,Negative
slap,Surprise
slash,Anger
slate,Positive
slaughter,Anger
slaughter,Disgust
slaughter,Fear
slaughter,Negative
slaughter,Sadness
slaughter,Surprise
slaughterhouse,Anger
slaughterhouse,Disgust
slaughterhouse,Fear
slaughterhouse,Negative
slaughterhouse,Sadness
slaughtering,Anger
slaughtering,Disgust
slaughtering,Fear
slaughtering,Negative
slaughtering,Sadness
slaughtering,Surprise
slave,Anger
slave,Fear
slave,Negative
slave,Sadness
slavery,Anger
slavery,Disgust
slavery,Fear
slavery,Negative
slavery,Sadness
slay,Anger
slay,Negative
slayer,Anger
slayer,Disgust
slayer,Fear
slayer,Negative
slayer,Sadness
slayer,Surprise
sleek,Positive
sleet,Negative
slender,Positive
slim,Positive
slime,Disgust
slimy,Disgust
slimy,Negative
slink,Negative
slip,Negative
slip,Surprise
slop,Disgust
slop,Negative
sloppy,Disgust
sloppy,Negative
sloth,Disgust
sloth,Negative
slouch,Negative
slough,Negative
slowness,Negative
sludge,Disgust
sludge,Negative
slug,Disgust
slug,Negative
sluggish,Negative
sluggish,Sadness
slum,Disgust
slum,Negative
slump,Negative
slump,Sadness
slur,Anger
slur,Disgust
slur,Negative
slur,Sadness
slush,Disgust
slush,Negative
slush,Surprise
slut,Anger
slut,Disgust
slut,Negative
sly,Anger
sly,Disgust
sly,Fear
sly,Negative
smack,Anger
smack,Negative
small,Negative
smash,Anger
smash,Fear
smash,Negative
smashed,Negative
smattering,Negative
smell,Anger
smell,Disgust
smell,Negative
smelling,Disgust
smelling,Negative
smile,Joy
smile,Positive
smile,Surprise
smile,Trust
smiling,Joy
smiling,Positive
smirk,Negative
smite,Anger
smite,Fear
smite,Negative
smite,Sadness
smith,Trust
smitten,Positive
smoker,Negative
smoothness,Positive
smother,Anger
smother,Negative
smudge,Negative
smug,Negative
smuggle,Fear
smuggle,Negative
smuggler,Anger
smuggler,Disgust
smuggler,Fear
smuggler,Negative
smuggling,Negative
smut,Disgust
smut,Fear
smut,Negative
snag,Negative
snag,Surprise
snags,Negative
snake,Disgust
snake,Fear
snake,Negative
snare,Fear
snare,Negative
snarl,Anger
snarl,Disgust
snarl,Negative
snarling,Anger
snarling,Negative
sneak,Anger
sneak,Fear
sneak,Negative
sneak,Surprise
sneaking,Anticipation
sneaking,Fear
sneaking,Negative
sneaking,Trust
sneer,Anger
sneer,Disgust
sneer,Negative
sneeze,Disgust
sneeze,Negative
sneeze,Surprise
snicker,Positive
snide,Negative
snob,Negative
snort,Sadness
soak,Negative
sob,Negative
sob,Sadness
sobriety,Positive
sobriety,Trust
sociable,Positive
socialism,Disgust
socialism,Fear
socialist,Anger
socialist,Disgust
socialist,Fear
socialist,Negative
socialist,Sadness
soil,Disgust
soil,Negative
soiled,Disgust
soiled,Negative
solace,Positive
soldier,Anger
soldier,Positive
soldier,Sadness
solid,Positive
solidarity,Trust
solidity,Positive
solidity,Trust
solution,Positive
solvency,Positive
somatic,Negative
somatic,Surprise
somber,Negative
somber,Sadness
sonar,Anticipation
sonar,Positive
sonata,Positive
sonnet,Joy
sonnet,Positive
sonnet,Sadness
sonorous,Joy
sonorous,Positive
soot,Disgust
soot,Negative
soothe,Positive
soothing,Joy
soothing,Positive
soothing,Trust
sorcery,Anticipation
sorcery,Fear
sorcery,Negative
sorcery,Surprise
sordid,Anger
sordid,Disgust
sordid,Fear
sordid,Negative
sordid,Sadness
sore,Anger
sore,Negative
sore,Sadness
sorely,Negative
sorely,Sadness
soreness,Disgust
soreness,Negative
soreness,Sadness
sorrow,Fear
sorrow,Negative
sorrow,Sadness
sorrowful,Negative
sorrowful,Sadness
sorter,Positive
sortie,Fear
sortie,Negative
soulless,Disgust
soulless,Fear
soulless,Negative
soulless,Sadness
soulmate,Fear
soulmate,Negative
soundness,Anticipation
soundness,Joy
soundness,Positive
soundness,Trust
soup,Positive
sour,Disgust
sour,Negative
sovereign,Trust
spa,Anticipation
spa,Joy
spa,Positive
spa,Surprise
spa,Trust
spacious,Positive
spaniel,Joy
spaniel,Positive
spaniel,Trust
spank,Anger
spank,Fear
spank,Negative
spank,Sadness
spanking,Anger
sparkle,Anticipation
sparkle,Joy
sparkle,Positive
sparkle,Surprise
spasm,Fear
spasm,Negative
spat,Anger
spat,Negative
spear,Anger
spear,Anticipation
spear,Fear
spear,Negative
special,Joy
special,Positive
specialist,Trust
specialize,Trust
specie,Positive
speck,Disgust
speck,Negative
spectacle,Negative
spectacle,Positive
spectacular,Anticipation
spectacular,Surprise
specter,Fear
specter,Negative
specter,Sadness
spectral,Negative
speculation,Fear
speculation,Negative
speculation,Sadness
speculative,Anticipation
speech,Positive
speedy,Positive
spelling,Positive
spent,Negative
spew,Disgust
spice,Positive
spider,Disgust
spider,Fear
spike,Fear
spine,Anger
spine,Negative
spine,Positive
spinster,Fear
spinster,Negative
spinster,Sadness
spirit,Positive
spirits,Anticipation
spirits,Joy
spirits,Positive
spirits,Surprise
spit,Disgust
spite,Anger
spite,Negative
spiteful,Anger
spiteful,Negative
splash,Surprise
splendid,Joy
splendid,Positive
splendid,Surprise
splendor,Anticipation
splendor,Joy
splendor,Positive
splendor,Surprise
splinter,Negative
split,Negative
splitting,Negative
splitting,Sadness
spoil,Disgust
spoil,Negative
spoiler,Negative
spoiler,Sadness
spoke,Negative
spokesman,Trust
sponge,Negative
sponsor,Positive
sponsor,Trust
spook,Fear
spook,Negative
spotless,Positive
spotless,Trust
spouse,Joy
spouse,Positive
spouse,Trust
sprain,Negative
sprain,Sadness
spree,Negative
sprite,Fear
sprite,Negative
spruce,Positive
spur,Fear
spurious,Disgust
spurious,Negative
squall,Fear
squall,Negative
squall,Sadness
squatter,Negative
squeamish,Disgust
squeamish,Fear
squeamish,Negative
squelch,Anger
squelch,Disgust
squelch,Negative
squirm,Disgust
squirm,Negative
stab,Anger
stab,Fear
stab,Negative
stab,Sadness
stab,Surprise
stable,Positive
stable,Trust
staccato,Positive
stagger,Surprise
staggering,Negative
stagnant,Negative
stagnant,Sadness
stain,Disgust
stain,Negative
stainless,Positive
stale,Negative
stalemate,Anger
stalemate,Disgust
stalk,Fear
stalk,Negative
stall,Disgust
stallion,Positive
stalwart,Positive
stamina,Positive
stamina,Trust
standing,Positive
standoff,Anger
standoff,Fear
standoff,Negative
standstill,Anger
standstill,Negative
star,Anticipation
star,Joy
star,Positive
star,Trust
staring,Negative
stark,Negative
stark,Trust
starlight,Positive
starry,Anticipation
starry,Joy
starry,Positive
start,Anticipation
startle,Fear
startle,Negative
startle,Surprise
startling,Surprise
starvation,Fear
starvation,Negative
starvation,Sadness
starved,Negative
starving,Negative
stately,Positive
statement,Positive
statement,Trust
stationary,Negative
statistical,Trust
statue,Positive
status,Positive
staunch,Positive
stave,Negative
steadfast,Positive
steadfast,Trust
steady,Surprise
steady,Trust
steal,Anger
steal,Fear
steal,Negative
steal,Sadness
stealing,Disgust
stealing,Fear
stealing,Negative
stealth,Surprise
stealthily,Surprise
stealthy,Anticipation
stealthy,Fear
stealthy,Negative
stealthy,Surprise
stellar,Positive
stereotype,Negative
stereotyped,Negative
sterile,Negative
sterile,Sadness
sterility,Negative
sterling,Anger
sterling,Anticipation
sterling,Joy
sterling,Negative
sterling,Positive
sterling,Trust
stern,Negative
steward,Positive
steward,Trust
sticky,Disgust
stiff,Negative
stiffness,Negative
stifle,Negative
stifled,Anger
stifled,Fear
stifled,Negative
stifled,Sadness
stigma,Anger
stigma,Disgust
stigma,Fear
stigma,Negative
stigma,Sadness
stillborn,Negative
stillborn,Sadness
stillness,Fear
stillness,Positive
stillness,Sadness
sting,Anger
sting,Fear
sting,Negative
stinging,Negative
stingy,Anger
stingy,Disgust
stingy,Fear
stingy,Negative
stingy,Sadness
stink,Disgust
stink,Negative
stinking,Disgust
stinking,Negative
stint,Fear
stint,Negative
stint,Sadness
stocks,Negative
stolen,Anger
stolen,Negative
stomach,Disgust
stone,Anger
stone,Negative
stoned,Negative
stools,Disgust
stools,Negative
